,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,rolling_vol,position_size,strategy_return,equity,buy_hold,vol_regime,regime
2007-06-06,1.3521,1.3537,1.3485,1.3503,-0.0015527950310558,-0.0015540018667342,0.0436698098624195,1.0436698098624195,1.054954397897665,-0.0439474483847827,1.3482150000000002,1.3501660000000002,0,0.0,0.0024455953037383405,3.0,-0.0,1.021299889385641,1.0436698098624215,Low Volatility,Low Volatility
2007-06-07,1.3505,1.3512,1.3422,1.3433,-0.0051840331778124,-0.0051975168980292,0.0382593909414115,1.0382593909414115,1.054954397897665,-0.0439474483847827,1.347985,1.350372,0,0.0,0.002590524678635079,3.0,-0.0,1.021299889385641,1.0382593909414135,Low Volatility,Low Volatility
2007-06-08,1.3433,1.3435,1.3321,1.3372,-0.0045410556093202,-0.0045513975230239,0.0335445973102475,1.0335445973102475,1.054954397897665,-0.0439474483847827,1.347235,1.350412,0,0.0,0.0026394549547732044,3.0,-0.0,1.021299889385641,1.03354459731025,Low Volatility,Low Volatility
2007-06-11,1.3366,1.3366,1.3333,1.3358,-0.0010469638049654,-0.0010475122544078,0.0324625135260461,1.032462513526046,1.054954397897665,-0.0439474483847827,1.3463,1.3503980000000002,0,0.0,0.002586879090063843,3.0,-0.0,1.021299889385641,1.0324625135260486,Low Volatility,Low Volatility
2007-06-12,1.3358,1.3368,1.3301,1.3302,-0.0041922443479562,-0.0042010564412148,0.0281341783892397,1.0281341783892397,1.054954397897665,-0.0439474483847827,1.34486,1.3503420000000004,0,0.0,0.002517996548254506,3.0,-0.0,1.021299889385641,1.0281341783892424,Low Volatility,Low Volatility
2007-06-13,1.3301,1.3315,1.3264,1.331,0.000601413321305,0.0006012325447908,0.0287525119802118,1.028752511980212,1.054954397897665,-0.0439474483847827,1.343835,1.350226,0,0.0,0.002312020328015727,3.0,0.0,1.021299889385641,1.0287525119802146,Low Volatility,Low Volatility
2007-06-14,1.3312,1.3323,1.3279,1.3312,0.0001502629601803,0.0001502516718325,0.0289070953779551,1.028907095377955,1.054954397897665,-0.0439474483847827,1.342925,1.349992,0,0.0,0.002312680014392674,3.0,0.0,1.021299889385641,1.0289070953779578,Low Volatility,Low Volatility
2007-06-15,1.3312,1.3389,1.3306,1.3388,0.0057091346153845,0.0056928992702273,0.0347812644921921,1.034781264492192,1.054954397897665,-0.0439474483847827,1.3423250000000002,1.3500119999999998,0,0.0,0.00269859329793637,3.0,0.0,1.021299889385641,1.0347812644921948,Low Volatility,Low Volatility
2007-06-18,1.3384,1.3417,1.3377,1.3415,0.0020167314012546,0.0020147005285071,0.0368681403617234,1.0368681403617237,1.054954397897665,-0.0439474483847827,1.34206,1.350136,0,0.0,0.002683592526199363,3.0,0.0,1.021299889385641,1.036868140361726,Low Volatility,Low Volatility
2007-06-19,1.3414,1.3435,1.3383,1.3427,0.0008945210585167,0.0008941212129837,0.037795640748182,1.037795640748182,1.054954397897665,-0.0439474483847827,1.34196,1.350112,0,0.0,0.0026739503661571203,3.0,0.0,1.021299889385641,1.0377956407481848,Low Volatility,Low Volatility
2007-06-20,1.3427,1.3437,1.3396,1.3403,-0.0017874432114396,-0.0017890425942114,0.035940639975265,1.035940639975265,1.054954397897665,-0.0439474483847827,1.341675,1.350058,0,0.0,0.002688572669999472,3.0,-0.0,1.021299889385641,1.0359406399752678,Low Volatility,Low Volatility
2007-06-21,1.3403,1.3408,1.3372,1.3388,-0.0011191524285608,-0.0011197791472795,0.0347812644921918,1.034781264492192,1.054954397897665,-0.0439474483847827,1.341475,1.349872,0,0.0,0.00264959337006255,3.0,-0.0,1.021299889385641,1.0347812644921943,Low Volatility,Low Volatility
2007-06-22,1.3389,1.347,1.3381,1.347,0.0061248879593664,0.0061062070731923,0.041119183799658,1.041119183799658,1.054954397897665,-0.0439474483847827,1.341615,1.349758,0,0.0,0.0029912547606488213,3.0,0.0,1.021299889385641,1.0411191837996607,Low Volatility,Low Volatility
2007-06-25,1.3468,1.3473,1.3439,1.3462,-0.0005939123979212,-0.0005940888337512,0.0405008502086856,1.0405008502086857,1.054954397897665,-0.0439474483847827,1.34167,1.349614,0,0.0,0.002992119286943983,3.0,-0.0,1.021299889385641,1.0405008502086883,Low Volatility,Low Volatility
2007-06-26,1.3462,1.3477,1.3432,1.3454,-0.0005942653394741,-0.0005944419851073,0.0398825166177132,1.0398825166177132,1.054954397897665,-0.0439474483847827,1.3417,1.34939,0,0.0,0.002995020418646321,3.0,-0.0,1.021299889385641,1.039882516617716,Low Volatility,Low Volatility
2007-06-27,1.3452,1.3458,1.3416,1.3453,-7.43273375947151e-05,-7.433010000815481e-05,0.0398052249188418,1.039805224918842,1.054954397897665,-0.0439474483847827,1.34182,1.349084,0,0.0,0.0029760578876234906,3.0,-0.0,1.021299889385641,1.0398052249188448,Low Volatility,Low Volatility
2007-06-28,1.3452,1.348,1.3423,1.345,-0.0002229985876756,-0.0002230234555577,0.0395733498222272,1.0395733498222273,1.054954397897665,-0.0439474483847827,1.341805,1.348762,0,0.0,0.002949674658226744,3.0,-0.0,1.021299889385641,1.0395733498222302,Low Volatility,Low Volatility
2007-06-29,1.3448,1.3542,1.3431,1.3541,0.0067657992565055,0.0067430139528388,0.0466068944195374,1.0466068944195377,1.054954397897665,-0.0439474483847827,1.34227,1.3486680000000002,0,0.0,0.0033126709625579446,3.0,0.0,1.021299889385641,1.0466068944195404,Low Volatility,Low Volatility
2007-07-02,1.3541,1.3638,1.3528,1.3624,0.0061295325308323,0.0061108233597002,0.0530221054258754,1.0530221054258757,1.054954397897665,-0.0439474483847827,1.3429449999999998,1.348764,0,0.0,0.0035104949987401286,2.848601124225749,0.0,1.021299889385641,1.0530221054258784,Low Volatility,Low Volatility
2007-07-03,1.3624,1.3634,1.3584,1.3608,-0.001174398120963,-0.0011750882668266,0.0517854382439306,1.051785438243931,1.054954397897665,-0.0439474483847827,1.343365,1.348708,0,0.0,0.0034934732800439103,2.8624807457735324,-0.0,1.021299889385641,1.0517854382439338,Low Volatility,Low Volatility
2007-07-04,1.3609,1.363,1.3605,1.3612,0.0002939447383891,0.0002939015450986,0.0520946050394168,1.0520946050394169,1.054954397897665,-0.0439474483847827,1.34391,1.3486579999999997,0,0.0,0.0034657908094667075,2.8853443700887222,0.0,1.021299889385641,1.05209460503942,Low Volatility,Low Volatility
2007-07-05,1.3612,1.3658,1.3579,1.3598,-0.0010285042609462,-0.0010290335343914,0.0510125212552152,1.0510125212552153,1.054954397897665,-0.0439474483847827,1.344735,1.34865,0,0.0,0.0032294174054766167,3.0,-0.0,1.021299889385641,1.0510125212552184,Low Volatility,Low Volatility
2007-07-06,1.3597,1.3641,1.3568,1.3627,0.0021326665686132,0.002130395663416,0.05325398052249,1.05325398052249,1.054954397897665,-0.0439474483847827,1.3460100000000002,1.348606,0,0.0,0.003005589151292486,3.0,0.0,1.021299889385641,1.0532539805224932,Low Volatility,Low Volatility
2007-07-09,1.363,1.3638,1.361,1.3626,-7.33837234900836e-05,-7.338641620725545e-05,0.0531766888236187,1.0531766888236187,1.054954397897665,-0.0439474483847827,1.34735,1.3485660000000002,0,0.0,0.002979326175663375,3.0,-0.0,1.021299889385641,1.0531766888236218,Low Volatility,Low Volatility
2007-07-10,1.3626,1.3747,1.3594,1.3746,0.0088066930867458,0.0087681403479369,0.0624516926882035,1.0624516926882035,1.0624516926882035,-0.0439474483847827,1.34957,1.34885,1,0.0,0.0031973837424549225,3.0,0.0,1.021299889385641,1.0624516926882066,Low Volatility,Low Volatility
2007-07-11,1.3747,1.3782,1.3731,1.3744,-0.0001454968718171,-0.0001455074575138,0.0622971092904605,1.0622971092904605,1.0624516926882035,-0.044364756351441,1.35174,1.349154,1,1.0,0.003214565353007184,3.0,-0.0004364906154512,1.020854101568363,1.0622971092904636,Low Volatility,Low Volatility
2007-07-12,1.3744,1.3797,1.374,1.3788,0.0032013969732247,0.0031962834127194,0.0656979440408083,1.0656979440408083,1.0656979440408083,-0.0351866530218712,1.3541200000000002,1.34963,1,1.0,0.0032140176426140527,3.0,0.0096041909196741,1.0306585792609575,1.0656979440408114,Low Volatility,Low Volatility
2007-07-13,1.3787,1.3811,1.3763,1.3782,-0.0004351610095735,-0.0004352557196027,0.0652341938475791,1.0652341938475791,1.0656979440408083,-0.0364462004722341,1.35609,1.3500140000000005,1,1.0,0.0031089130765996655,3.0,-0.0013054830287205,1.0293130719773274,1.0652341938475822,Low Volatility,Low Volatility
2007-07-16,1.3781,1.3803,1.3759,1.3771,-0.0007981425047163,-0.0007984611900273,0.0643839851599921,1.064383985159992,1.0656979440408083,-0.0387533602011862,1.35787,1.350354,1,1.0,0.0031456839689880077,3.0,-0.0023944275141489,1.0268484564371116,1.0643839851599952,Low Volatility,Low Volatility
2007-07-17,1.3771,1.3797,1.3758,1.3781,0.0007261636772928,0.0007259001480189,0.0651569021487075,1.0651569021487075,1.0656979440408083,-0.0366592930169611,1.35964,1.3508300000000002,1,1.0,0.0031470936590207365,3.0,0.0021784910318784,1.0290854365905582,1.0651569021487106,Low Volatility,Low Volatility
2007-07-18,1.3781,1.3832,1.3753,1.3802,0.0015238371671142,0.0015226773054023,0.0667800278250099,1.06678002782501,1.06678002782501,-0.0322553698952767,1.3616350000000002,1.3513799999999998,1,1.0,0.003061690299994167,3.0,0.0045715115013426,1.033789912499796,1.066780027825013,Low Volatility,Low Volatility
2007-07-19,1.3803,1.3829,1.3786,1.3803,7.245326764238058e-05,7.245064303115823e-05,0.0668573195238815,1.0668573195238815,1.0668573195238815,-0.0320450211131934,1.36371,1.352028,1,1.0,0.0030199167741444995,3.0,0.0002173598029271,1.034014616871445,1.0668573195238846,Low Volatility,Low Volatility
2007-07-20,1.3802,1.3842,1.378,1.3827,0.0017387524451206,0.0017372425650397,0.0687123202967985,1.0687123202967983,1.0687123202967983,-0.0269959188542752,1.365495,1.352638,1,1.0,0.0028215603797045216,3.0,0.0052162573353618,1.039408303201572,1.0687123202968016,Low Volatility,Low Volatility
2007-07-23,1.383,1.3844,1.3795,1.3807,-0.0014464453605265,-0.0014474924724656,0.0671664863193677,1.0671664863193675,1.0687123202967983,-0.0312181105711149,1.36722,1.3531620000000002,1,1.0,0.0028580812718708264,3.0,-0.0043393360815794,1.034897961247996,1.0671664863193708,Low Volatility,Low Volatility
2007-07-24,1.3809,1.3851,1.3798,1.3823,0.0011588324762801,0.0011581615482048,0.0684031535013123,1.0684031535013123,1.0687123202967983,-0.0278501428234082,1.3690650000000002,1.3536280000000005,1,1.0,0.00282458639841317,3.0,0.0034764974288403,1.038495781349387,1.0684031535013154,Low Volatility,Low Volatility
2007-07-25,1.3823,1.3832,1.3696,1.3721,-0.0073790060044852,-0.007406365543182,0.0605194002164151,1.060519400216415,1.0687123202967983,-0.048779883348226,1.370405,1.35404,1,1.0,0.0034274192863783357,2.917647117101549,-0.0215293355960612,1.0161376571576222,1.0605194002164184,Low Volatility,Low Volatility
2007-07-26,1.372,1.3771,1.3692,1.3746,0.001822024633773,0.0018203667603752,0.0624516926882035,1.0624516926882035,1.0687123202967983,-0.0437118333466099,1.3718850000000002,1.354544,1,1.0,0.0034197501684617724,2.924190220742959,0.0053279466160317,1.0215515843494976,1.0624516926882068,Low Volatility,Low Volatility
2007-07-27,1.3744,1.3753,1.3627,1.3633,-0.008220573257675,-0.0082545484954208,0.0537177307157192,1.0537177307157193,1.0687123202967983,-0.0647385246267548,1.372345,1.354794,1,1.0,0.0037386942266304777,2.6747306395828376,-0.0219878191672386,0.9990898928428148,1.0537177307157226,Low Volatility,Low Volatility
2007-07-30,1.3623,1.3705,1.361,1.3696,0.0046211398811706,0.0046104951953936,0.0585871077446262,1.0585871077446265,1.0687123202967983,-0.0528305791545551,1.372705,1.35525,1,1.0,0.0036294876502918206,2.755209815687339,0.0127322099602654,1.0118105151276684,1.0585871077446296,Low Volatility,Low Volatility
2007-07-31,1.3695,1.3726,1.3679,1.3683,-0.0009491822429905,-0.0009496330017131,0.0575823156592962,1.0575823156592965,1.0687123202967983,-0.0553105990391495,1.37308,1.355722,1,1.0,0.00362511768939758,2.7585311310711664,-0.0026183487663492,1.0091612423136047,1.0575823156592998,Low Volatility,Low Volatility
2007-08-01,1.3682,1.3709,1.3637,1.3666,-0.0012424175984798,-0.0012431900390865,0.05626835677848,1.05626835677848,1.0687123202967983,-0.0585340948097545,1.3733499999999998,1.3561340000000002,1,1.0,0.0036410742261678702,2.7464422252453566,-0.0034122281538528,1.005717753910805,1.0562683567784836,Low Volatility,Low Volatility
2007-08-02,1.3665,1.3705,1.365,1.3702,0.0026342748426753,0.0026308112221208,0.0590508579378556,1.0590508579378557,1.0687123202967983,-0.0517723691834669,1.37387,1.3566820000000002,1,1.0,0.003667821036152982,2.726414375573942,0.0071821248002827,1.0129409443332529,1.0590508579378592,Low Volatility,Low Volatility
2007-08-03,1.3703,1.3819,1.3684,1.3773,0.0051817252955772,0.0051683463544873,0.0645385685577351,1.064538568557735,1.0687123202967983,-0.0388591557575144,1.3746,1.357344,1,1.0,0.003804982492345711,2.6281329861875817,0.013618263174669,1.0267354406935807,1.0645385685577389,Low Volatility,Low Volatility
2007-08-06,1.3796,1.3838,1.378,1.3793,0.00145211645974,0.0014510631581881,0.0660844025351659,1.066084402535166,1.0687123202967983,-0.0351933639856466,1.375435,1.358028,1,1.0,0.0038073314768279315,2.6265115241112325,0.0038140006158587,1.03065141029671,1.0660844025351697,Low Volatility,Low Volatility
2007-08-07,1.3792,1.3815,1.3735,1.3736,-0.0041325309939824,-0.0041410934982084,0.0616787756994881,1.061678775699488,1.0687123202967983,-0.0468441453337508,1.375385,1.358604,1,1.0,0.0034221681854650675,2.9221240623043823,-0.0120757682557346,1.0182055027135208,1.0616787756994917,Low Volatility,Low Volatility
2007-08-08,1.3738,1.3826,1.3721,1.3797,0.004440885264997,0.004431053630722,0.0663935693306521,1.066393569330652,1.0687123202967983,-0.0349700239430271,1.37565,1.35934,1,1.0,0.0035647738901673533,2.8052270096520866,0.0124576912921355,1.0308899925382795,1.0663935693306557,Low Volatility,Low Volatility
2007-08-09,1.3797,1.3816,1.3655,1.3677,-0.0086975429441182,-0.0087355873264824,0.057118565466067,1.057118565466067,1.0687123202967983,-0.0559366843708454,1.375095,1.359788,1,1.0,0.004003207705877973,2.4979967902531865,-0.0217264343574965,1.0084924287855963,1.0571185654660709,Low Volatility,Low Volatility
2007-08-10,1.3678,1.3704,1.3643,1.3692,0.0010967317394166,0.0010961307685249,0.0582779409491402,1.0582779409491403,1.0687123202967983,-0.0533592161095712,1.374645,1.360276,1,1.0,0.004017058979254226,2.48938341499196,0.0027301858027989,1.0112458004968974,1.058277940949144,Low Volatility,Low Volatility
2007-08-13,1.3689,1.3709,1.3604,1.3612,-0.0058428279287174,-0.0058599640292795,0.0520946050394171,1.052094605039417,1.0687123202967983,-0.066519756728405,1.37385,1.3605220000000002,1,1.0,0.004202759879531488,2.379388850812665,-0.013902359630807,0.9971870977032462,1.0520946050394209,Low Volatility,Low Volatility
2007-08-14,1.3609,1.3625,1.3531,1.3533,-0.0058037026153394,-0.0058206095442907,0.0459885608285652,1.0459885608285653,1.0687123202967983,-0.0789805952097654,1.37261,1.36054,1,1.0,0.004347734494229265,2.3000484535734578,-0.0133487972254116,0.9838758493402088,1.045988560828569,Low Volatility,Low Volatility
2007-08-15,1.3533,1.3539,1.3439,1.3441,-0.006798196999926,-0.0068214100053572,0.0388777245323836,1.0388777245323837,1.0687123202967983,-0.0928967418031671,1.370805,1.3604159999999998,1,1.0,0.004499285281665064,2.222575225614338,-0.0151095042308812,0.9690099730319413,1.0388777245323872,Low Volatility,Low Volatility
2007-08-16,1.344,1.3446,1.337,1.3427,-0.0010415891674726,-0.0010421319984401,0.037795640748182,1.037795640748182,1.0687123202967983,-0.0950019330925219,1.368925,1.360404,1,1.0,0.004488090618152301,2.2281190044502472,-0.0023207846188752,0.966761109590992,1.037795640748186,Low Volatility,Low Volatility
2007-08-17,1.3427,1.3545,1.3371,1.3475,0.0035748864228792,0.0035685117044898,0.0415056422940161,1.041505642294016,1.0687123202967983,-0.0879272427687949,1.367165,1.36061,1,1.0,0.004573013310941883,2.1867419401716863,0.0078173540722602,0.974318623487956,1.04150564229402,Low Volatility,Low Volatility
2007-08-20,1.3475,1.3506,1.346,1.3473,-0.0001484230055658,-0.0001484340213501,0.0413510588962731,1.041351058896273,1.0687123202967983,-0.0882228347146058,1.365495,1.36084,1,1.0,0.004579711383934535,2.183543713055728,-0.000324088120676,0.9740028583963302,1.0413510588962769,Low Volatility,Low Volatility
2007-08-21,1.3476,1.3518,1.3457,1.3465,-0.0005937801528983,-0.0005939565101484,0.0407327253053009,1.040732725305301,1.0687123202967983,-0.0894130837850493,1.363705,1.361166,1,1.0,0.004548587333998868,2.198484774658278,-0.0013054166256411,0.9727313788715576,1.0407327253053047,Low Volatility,Low Volatility
2007-08-22,1.3466,1.3549,1.345,1.3543,0.0057927961381358,0.005776082409672,0.0467614778172811,1.0467614778172811,1.0687123202967983,-0.0778853151997966,1.362815,1.3616320000000002,1,1.0,0.0045757722604138846,2.1854234500506995,0.0126597125216451,0.985045878488855,1.046761477817285,Low Volatility,Low Volatility
2007-08-23,1.3549,1.3588,1.3535,1.3564,0.0015506165546776,0.0015494155901578,0.0483846034935835,1.0483846034935835,1.0687123202967983,-0.0747555039333894,1.361905,1.3621359999999998,0,1.0,0.0045684744984761765,2.188914484109634,0.0033941670358339,0.988389288738406,1.0483846034935873,Low Volatility,Low Volatility
2007-08-24,1.3566,1.3679,1.3553,1.3674,0.0081097021527571,0.0080769952282099,0.0568866903694529,1.056886690369453,1.0687123202967983,-0.0747555039333894,1.36211,1.362708,0,0.0,0.004604564281296696,2.171758148891319,0.0,0.988389288738406,1.0568866903694567,Low Volatility,Low Volatility
2007-08-27,1.3672,1.3679,1.3635,1.3641,-0.0024133391838524,-0.0024162559806188,0.0543360643066921,1.054336064306692,1.0687123202967983,-0.0747555039333894,1.361835,1.36316,0,0.0,0.004513649683448615,2.2155020219379518,-0.0,0.988389288738406,1.054336064306696,Low Volatility,Low Volatility
2007-08-28,1.364,1.3679,1.3599,1.36,-0.0030056447474525,-0.0030101707689769,0.0511671046529589,1.051167104652959,1.0687123202967983,-0.0747555039333894,1.36142,1.363506,0,0.0,0.004555052450780893,2.1953644020686647,-0.0,0.988389288738406,1.0511671046529627,Low Volatility,Low Volatility
2007-08-29,1.36,1.368,1.3563,1.3674,0.0054411764705881,0.0054264267495958,0.0568866903694529,1.056886690369453,1.0687123202967983,-0.0747555039333894,1.36146,1.364048,0,0.0,0.004723875358908691,2.1169059808365054,0.0,0.988389288738406,1.0568866903694567,High Volatility,High Volatility
2007-08-30,1.3673,1.3676,1.3593,1.3631,-0.0031446540880503,-0.0031496089028962,0.0535631473179767,1.0535631473179767,1.0687123202967983,-0.0747555039333894,1.361105,1.364534,0,0.0,0.004733560958189837,2.1125744631424594,-0.0,0.988389288738406,1.0535631473179805,High Volatility,High Volatility
2007-08-31,1.3631,1.3719,1.362,1.3628,-0.0002200865673831,-0.0002201107899858,0.0533312722213621,1.053331272221362,1.0687123202967983,-0.0747555039333894,1.36038,1.36485,0,0.0,0.00455824069228357,2.1938288640458428,-0.0,0.988389288738406,1.053331272221366,Low Volatility,Low Volatility
2007-09-03,1.3629,1.3654,1.3603,1.3622,-0.0004402700322864,-0.0004403669795934,0.0528675220281329,1.052867522028133,1.0687123202967983,-0.0747555039333894,1.359525,1.36517,0,0.0,0.004534747733788359,2.2051943320882224,-0.0,0.988389288738406,1.0528675220281367,Low Volatility,Low Volatility
2007-09-04,1.3623,1.3625,1.3551,1.3604,-0.0013213918660989,-0.0013222656741775,0.0514762714484451,1.0514762714484451,1.0687123202967983,-0.0747555039333894,1.358865,1.3654700000000002,0,0.0,0.004462940017849947,2.240675420239587,-0.0,0.988389288738406,1.051476271448449,Low Volatility,Low Volatility
